activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3,PC4,PC5
FOB,0,2,0,H,1501.0,-1527.0,-1.126,102.99951419228977,0.0,1527.0,3028.0,13.743,72.83165494428812,20.966158206456576,-1356.1278863232685,-12.205150976909414,-1356.127886443706,-637.0749217539035,-4486.557299778207,5.981420500357116,-316.032858042621,-79.72694483645861
FOB,0,2,0,H,476.0,-1193.0,-3.014,75.29398496788896,0.0,1193.0,1669.0,10.736999999999998,53.24088735335226,22.40759046862287,-395.8195089581951,-3.5623755806237556,-395.8195089713278,704.7843663407965,-6147.526678871382,-502.9551680093115,63.39406195307268,-17.6444868579851
FOB,0,2,0,H,1993.0,-550.0,3.502,95.2315077910263,0.0,1993.0,2543.0,17.936999999999998,67.33884494165423,29.596587255496225,569.1033695031412,5.121930325528269,569.1033694868903,2083.188298277004,-4847.2429146587065,1001.2530266115341,419.6575381540872,-52.90664123165455
FOB,0,2,0,H,367.0,-535.0,0.074,36.24333984840158,0.0,535.0,902.0,4.8149999999999995,25.627911379653373,20.875676994292625,7229.72972972973,65.06756756756756,7229.729719959825,11478.190742803205,-7381.379339571147,-110.45535383948385,-104.89863553702016,-26.782248837474466
FOB,0,2,0,H,2134.0,-895.0,0.436,106.7716736057328,0.0,2134.0,3029.0,19.206,75.49897444525035,28.265284603932127,4894.495412844037,44.05045871559633,4894.495411721446,8205.65865569822,-4307.808888041877,858.11569231609,284.16891849678854,-68.92332011257578
FOB,0,2,0,H,1247.0,-499.0,3.312,76.20146969690242,1.0,1247.0,1746.0,11.223,53.88257595906091,23.142917312406333,376.5096618357488,3.388586956521739,376.5096618243808,1798.9273692458532,-6047.234017159641,529.343217354527,133.93096869288107,-30.402247961111836
FOB,0,2,0,H,2383.0,-1707.0,1.082,139.57612354743577,0.0,2383.0,4090.0,21.447,98.6952234521232,24.145038803787575,2202.4029574861365,19.82162661737523,2202.4029572825875,4410.481676771584,-2991.068946043828,480.4459469183409,-69.94682547694795,-97.07179043947912
FOB,0,2,0,H,239.0,-1458.0,-5.952,92.6513369384001,0.0,1458.0,1697.0,13.122,65.51438863514237,22.254653220070175,-244.95967741935485,-2.2046370967741935,-244.9596774234704,919.1958228738317,-6005.080017431763,-870.9723382587089,265.5715506938756,10.804979806833131
FOB,0,2,0,H,112.0,-1135.0,-2.928,56.3861117936537,0.0,1135.0,1247.0,10.215,39.87100201403529,28.46680400960227,-387.6366120218579,-3.4887295081967213,-387.6366120350969,711.4551258813415,-6640.51455835428,-727.8343764632239,219.1556070600122,-9.457169028874185
FOB,0,2,0,H,409.0,-1276.0,-0.608,65.3116648319904,1.0,1276.0,1685.0,11.484,46.18232109328336,27.629620378382803,-2098.684210526316,-18.88815789473684,-2098.684210871494,-1702.958037200072,-6072.078538409944,-611.0410285909404,124.13683030610548,-28.512286664957536
FOB,0,2,0,H,630.0,-3735.0,-6.306,186.9600719431879,1.0,3735.0,4365.0,33.614999999999995,132.20073468215293,28.25249049470089,-592.2930542340628,-5.330637488106564,-592.2930542434553,464.3767475920089,-2074.3069729188846,-2250.7358267767195,843.3317343945762,-4.561005451499204
FOB,0,2,0,H,670.0,-495.0,0.186,57.956858082522,0.0,670.0,1165.0,6.029999999999999,40.98168736641767,16.348765584235796,3602.1505376344085,32.41935483870967,3602.150535697768,6351.703569475124,-6982.061967839617,136.22563275612498,-106.88852435081611,-19.079569658719322
FOB,0,2,0,H,359.0,-346.0,0.544,34.081654630676745,0.0,359.0,705.0,3.231,24.099369103409423,14.896655529011795,659.9264705882352,5.939338235294117,659.9264704669253,2184.635563183807,-7585.498084478728,29.26336844744784,-153.1022002620794,-21.192551601870605
FOB,0,2,0,H,32.0,-29.0,-0.062,10.830362390012532,0.0,32.0,61.0,0.288,7.658222688685606,4.178515211796775,-516.1290322580645,-4.64516129032258,-516.1290330905307,513.3215634511492,-8422.784158327546,23.21395497479223,-111.47448169040165,-10.117309265521394
FCF,1,1,AW,H,80.0,-45.0,-5.192,6.980299790864335,-5.0,80.0,125.0,0.72,4.935817316835211,16.208055295550338,-15.408320493066256,-0.1386748844375963,-15.408320493363023,1222.319956294282,-8338.40871731471,44.28453902781111,-99.95756237589418,-18.64331937508804
FCF,1,1,AW,H,8.0,-51.0,-5.86,4.569700682611205,-6.0,51.0,59.0,0.4589999999999999,3.2312663406671778,15.783285753371151,-8.703071672354948,-0.0783276450511945,-8.703071672503466,1230.9368429190386,-8424.136047822418,-11.066568545093542,-94.87941434529544,-16.92274242373132
FCF,1,1,AW,H,81.0,-55.0,-5.89,8.84705831798138,-6.0,81.0,136.0,0.729,6.255814930197484,12.947953368793629,-13.752122241086589,-0.1237691001697793,-13.752122241320071,1224.7779219018175,-8325.757234244318,38.208696763752236,-105.2815850660387,-17.033547205267517
FCF,1,1,AW,H,708.0,-104.0,-3.794,34.477426671661554,-5.0,708.0,812.0,6.372,24.379222197393823,29.041123390543863,-186.61043753294675,-1.6794939377965208,-186.61043753786532,990.3919090946617,-7305.366675633882,431.2251088827664,130.90682223101823,-24.779653430583394
FCF,1,1,AW,H,47.0,-91.0,-5.572,8.176706737197577,-6.0,91.0,138.0,0.819,5.7818047816461355,15.739030188094905,-16.331658291457288,-0.1469849246231155,-16.33165829175039,1221.148534081966,-8319.383651129874,-11.696785079368595,-100.22569275744229,-17.354817289273317
FCF,1,1,AW,H,39.0,-125.0,-7.232,14.240215710689704,-6.0,125.0,164.0,1.125,10.069353094587902,12.41390572222413,-17.28429203539823,-0.155558628318584,-17.284292035637225,1220.191142552243,-8275.817327316241,-42.39526523664425,-85.23688341505964,-10.74438634459798
FCF,1,1,AW,H,313.0,-178.0,-6.466,21.91450055715025,-5.0,313.0,491.0,2.8169999999999997,15.495891950277317,20.198901812450917,-48.407052273430246,-0.4356634704608722,-48.40705227417889,1180.5427157377849,-7832.641717277532,112.5603353776118,-77.18646255928758,-22.46395541345826
FCF,1,1,AW,H,85.0,-171.0,-5.754,15.380591965800177,-5.0,171.0,256.0,1.539,10.875720877680635,15.72309568471268,-29.718456725756,-0.2674661105318039,-29.71845672627248,1203.768599517106,-8154.191300092468,-42.31268929174096,-91.76140726167222,-15.05936392359477
FCF,1,1,AW,H,82.0,-174.0,-5.484,13.854589250012904,-5.0,174.0,256.0,1.5659999999999998,9.796674009238368,17.76112993408948,-31.728665207877462,-0.2855579868708971,-31.72866520845603,1200.9336886033227,-8152.972161463895,-46.73148834880669,-89.22078209170571,-16.84563968761056
FCF,1,1,AW,H,645.0,-181.0,-4.434,33.46253317148158,-5.0,645.0,826.0,5.805,23.661584121234412,27.25937522590312,-145.46684709066307,-1.3092016238159674,-145.46684709394376,1048.383249132407,-7317.7019510868995,336.19815993408713,60.91707935754823,-27.507426390597395
FR,0,2,AD,H,5507.0,-2399.0,2.146,338.8781099906893,0.0,5507.0,7906.0,49.562999999999995,239.6230095700971,22.9819332036602,2566.169617893756,23.0955265610438,2566.169617774177,4979.565632917142,2574.637225208744,2134.6202464709945,850.2843153234377,-76.51423693447458
FR,0,2,AD,H,4352.0,-3140.0,0.768,282.18878645048386,-3.0,4352.0,7492.0,39.168,199.53760447393967,21.810425215204923,5666.666666666667,51.0,5666.666665928819,9353.969325399652,1574.4210543134304,843.7298965369264,-52.72566329862486,-128.77670766315296
FR,0,2,AD,H,1817.0,-2855.0,-0.19,226.8829160938092,2.0,2855.0,4672.0,25.694999999999997,160.43044850531095,17.79587370476925,-15026.315789473683,-135.23684210526315,-15026.315797382273,-19946.915372369436,-1910.8679310892721,-717.104367427021,-24.874672186175573,-13.508626391411543
FR,0,2,AD,H,1624.0,-2046.0,-1.384,178.39720757720028,0.5,2046.0,3670.0,18.414,126.14587522258245,16.219317487709088,-1478.323699421965,-13.304913294797688,-1478.3236995287807,-801.1902654146136,-3549.6098830306983,-282.8176371808115,-203.55544333185446,-19.96804243048662
FR,0,2,AD,H,1167.0,-1272.0,-0.042,154.48682985029626,2.0,1272.0,2439.0,11.448,109.23868499115684,11.644226586057602,-30285.714285714283,-272.5714285714285,-30285.71435782313,-41555.934623384834,-4853.106771053114,-16.959072373632885,-244.9045696375364,16.38434305331731
FR,0,2,AD,H,1966.0,-2318.0,-3.714,239.34195065363147,-1.0,2318.0,4284.0,20.862,169.24031632959884,13.696500043675464,-624.1249326871298,-5.6171243941841675,-624.1249327039344,414.4722385836383,-2762.546719312694,-231.31483682096192,-278.7152203788918,15.713114400451644
FR,0,2,AD,H,2991.0,-2332.0,-0.54,309.0208669206414,0.0,2991.0,5323.0,26.918999999999997,218.5107505277312,13.688113709629183,-5538.888888888889,-49.849999999999994,-5538.888889914609,-6521.492784089256,-1253.9664491488602,481.2473196880491,-174.34269426354348,33.07531172458253
FR,0,2,AD,H,2652.0,-3297.0,-1.266,332.75857281151923,-1.0,3297.0,5949.0,29.673,235.2958433329827,14.012147232597716,-2604.265402843602,-23.438388625592417,-2604.26540304931,-2364.3331967429267,-471.5111796963838,-441.57333296533665,-281.2302257862594,32.416532956233254
FR,0,2,AD,H,6831.0,-6979.0,-7.12,598.8219878614116,-2.0,6979.0,13810.0,62.81099999999999,423.43108834041254,16.482020787262822,-980.1966292134832,-8.821769662921348,-980.19662922725,31.001652267921827,9788.112511285715,-71.18043188156201,-1051.8378034266789,-134.14884637467537
FR,0,2,AD,H,2633.0,-2546.0,-0.32,215.6220567165738,0.5,2633.0,5179.0,23.697,152.46781847767969,17.269218030987005,-8228.125,-74.053125,-8228.125002571289,-10327.91159625764,-1536.041931694108,95.01442586777488,-441.17188374205284,-75.38159051350303
FR,0,3,AD,H,897.0,-1106.0,-0.554,140.26443350548,-1.0,1106.0,2003.0,9.954,99.18193209101447,11.151224589828288,-1996.3898916967507,-17.967509025270754,-1996.38989205711,-1555.182003330218,-5789.539031562474,-127.42671255143279,-171.24817934992026,32.08498182009341
FR,0,3,AD,H,899.0,-1297.0,-0.516,126.22008065883593,0.0,1297.0,2196.0,11.672999999999998,89.25107495577586,14.532037856604717,-2513.5658914728683,-22.62209302325581,-2513.565891959993,-2283.8633136764875,-5488.502435671982,-265.49900279994097,-106.81201501013868,6.290267338231189
FR,0,3,AD,H,390.0,-367.0,0.718,78.65524630654389,0.5,390.0,757.0,3.51,55.617658039255325,7.012161492393933,543.175487465181,4.888579387186629,543.1754873895298,2020.229130784165,-7510.742081418775,36.86088720789749,-154.30294851915306,30.212329256950895
FR,0,3,AD,H,959.0,-983.0,-1.418,144.22902377329328,-2.5,983.0,1942.0,8.847,101.98532075401144,9.638642039191067,-693.2299012693935,-6.239069111424541,-693.2299013182815,286.6874694095907,-5926.719008346148,6.6936597642723665,-242.78114622151995,37.624008741565824
FR,0,3,AD,H,497.0,-698.0,-0.75,99.5592868757426,3.0,698.0,1195.0,6.281999999999999,70.39904687993443,9.914906961601892,-930.6666666666666,-8.376,-930.6666667907556,-58.285452978622516,-6874.015851876642,-123.84119906418081,-115.45919630372151,32.038851790976366
FR,0,3,AD,H,520.0,-424.0,0.602,64.80177571851365,1.0,520.0,944.0,4.68,45.82177504349076,11.348316373742682,863.7873754152824,7.774086378737541,863.7873752717961,2476.1783003816017,-7253.327596885453,85.8924248129573,-130.67524217987642,2.1280299699298943
FR,0,3,AD,H,431.0,-511.0,-0.452,96.01229305059674,-0.5,511.0,942.0,4.598999999999999,67.89094349334698,7.526777117924069,-1130.530973451327,-10.174778761061946,-1130.530973701445,-344.2942457417455,-7231.039656005282,-35.05945802224187,-146.91236205424443,41.10579496978388
FR,0,3,AD,H,595.0,-899.0,-0.644,98.55353297433555,1.0,899.0,1494.0,8.091,69.68787147604468,12.900379663755878,-1395.962732919255,-12.563664596273291,-1395.962733136019,-712.377860140014,-6451.370179991956,-198.67125912253968,-94.3366313249499,14.151871199378121
FR,0,3,AD,H,1288.0,-1360.0,3.274,162.85267240613413,-1.0,1360.0,2648.0,12.239999999999998,115.1542289927288,11.810247976962051,415.3940134392181,3.7385461209529622,415.3940134265304,1863.4633015642971,-4998.925367833219,-29.178641259950275,-273.8527110167565,17.9591383134539
FR,0,3,AD,H,432.0,-1371.0,-1.788,103.58895887497664,-2.0,1371.0,1803.0,12.339,73.24845527655037,18.71711826309202,-766.7785234899329,-6.901006711409395,-766.7785235328175,182.19833952174395,-5917.025770965434,-664.8118732161612,143.1092136936573,12.623990580847988
WBS,0,2,AW,H,275.0,-171.0,0.448,30.838503897648643,0.0,275.0,446.0,2.4749999999999996,21.80611522767513,12.61114128439462,613.8392857142857,5.52455357142857,613.839285577268,2116.430104989007,-7907.178058789346,90.86730071559148,-89.8266193504784,-8.785772443361923
WBS,0,2,AW,H,261.0,-707.0,-1.18,56.634676419542586,1.0,707.0,968.0,6.3629999999999995,40.04676374656442,17.65436039911347,-599.1525423728814,-5.392372881355932,-599.152542423657,407.99839619874,-7128.318343934934,-304.6268043721208,2.990108960921603,-2.158820058878451
WBS,0,2,AW,H,198.0,-329.0,0.274,30.044237991217983,0.0,329.0,527.0,2.961,21.244484419172732,15.486372533620251,1200.7299270072992,10.806569343065693,1200.7299265690765,2947.330009474486,-7802.887235437889,-76.40887571810464,-93.25345917947172,-12.842666079405241
WBS,0,2,AW,H,491.0,-551.0,0.244,47.28950262073215,0.5,551.0,1042.0,4.959,33.438727982058715,16.4778995270285,2258.1967213114754,20.323770491803277,2258.196720385985,4449.1814936630735,-7151.775644997122,-25.094256007416234,-159.4413821258275,-24.528585027005917
WBS,0,2,AW,H,306.0,-304.0,-0.246,38.0743061601805,0.5,306.0,610.0,2.754,26.922600074836367,11.365915593197396,-1243.9024390243903,-11.195121951219512,-1243.9024395300416,-508.94205575894375,-7687.272561454763,24.081678537042716,-152.05672759429612,-10.774548492877503
WBS,0,2,AW,H,287.0,-385.0,0.382,43.30203469141876,0.0,385.0,672.0,3.465,30.619162369477333,12.573825350094706,1007.8534031413612,9.070680628272251,1007.8534028775252,2676.35705708821,-7615.241481698439,-51.7132610431285,-117.67054830855342,-6.132189155384465
WBS,0,2,AW,H,788.0,-733.0,0.978,60.62927786696242,0.0,788.0,1521.0,7.092,42.87137351817258,18.380563423422338,805.7259713701432,7.251533742331288,805.7259712877581,2401.2415756755177,-6500.2470351500215,58.38725437092707,-191.23099693973165,-38.72818224734321
WBS,0,2,AW,H,806.0,-1072.0,1.476,78.54129419475831,1.0,1072.0,1878.0,9.648,55.537081728281215,19.302418611853422,726.2872628726287,6.536585365853658,726.2872628234222,2293.6442874281825,-5982.513524405971,-173.42797623797435,-135.77013287518483,-34.34399081912274
WBS,0,2,AW,H,198.0,-211.0,0.106,27.89492817764678,0.0,211.0,409.0,1.899,19.72469287512574,10.697251477415206,1990.566037735849,17.91509433962264,1990.5660358579569,4062.6414247305765,-7994.442873773153,9.080476925341577,-133.067874552955,-10.12667986922863
WBS,0,2,AW,H,385.0,-452.0,0.13,42.051513165628634,0.0,452.0,837.0,4.068,29.73491011857139,15.200987600016203,3476.9230769230767,31.292307692307688,3476.92307424852,6170.096941345959,-7437.549659473319,-31.864172811264403,-141.89026754859503,-17.997805058818482
WBS,0,2,AW,H,483.0,-493.0,-0.038,45.68674987595918,1.0,493.0,976.0,4.436999999999999,32.305410647664395,15.260601556093908,-12973.684210526317,-116.76315789473684,-12973.684244667593,-17092.299503276223,-7043.651552371288,29.69674405993952,-174.9912896066936,-25.68461066208785
WBS,0,2,AW,H,474.0,-279.0,1.306,43.73348373041412,0.0,474.0,753.0,4.266,30.924242910687372,15.32778025864576,362.94027565084224,3.26646248085758,362.940275623052,1765.734127735649,-7478.36844755312,153.244208913887,-67.23301048047934,-11.545851062185438
WBS,0,2,AW,H,371.0,-405.0,-0.194,40.69457532548833,1.0,405.0,776.0,3.645,28.77541017015955,14.074517013140266,-2087.6288659793813,-18.788659793814432,-2087.6288670554786,-1699.981822850543,-7449.895414976073,-1.0748483289258104,-150.95572296594912,-17.347934835072042
WBS,0,2,AW,H,153.0,-297.0,-0.628,29.424364095164567,0.0,297.0,450.0,2.6729999999999996,20.806167383792836,14.27461360477908,-472.9299363057325,-4.256369426751592,-472.9299363810398,579.5249153987643,-7879.137472162688,-83.99407990172006,-82.47894218516582,-8.877563471303363
WBS,0,2,AW,H,230.0,-883.0,-0.324,45.22616317654354,0.0,883.0,1113.0,7.946999999999999,31.97972666918326,27.61124287065557,-2725.3086419753085,-24.527777777777775,-2725.308642816454,-2596.6450014506154,-6864.901945340094,-453.9619033155631,78.04294950095692,-21.800998059602843
WBS,0,3,AW,H,272.0,-484.0,-0.156,34.703664831043575,0.0,484.0,756.0,4.356,24.539196734056013,19.723546994849045,-3102.5641025641025,-27.923076923076923,-3102.564104552926,-3135.28340106181,-7425.088697914329,-130.48066039031877,-76.46794479877894,-20.50926470224002
WBS,0,3,AW,H,367.0,-252.0,1.228,30.900707491041267,0.0,367.0,619.0,3.303,21.850099810377227,16.796261947769292,298.8599348534202,2.689739413680782,298.85993482908304,1673.205963024359,-7672.266291290974,98.79710787801379,-96.55768485717371,-19.398196586765344
WBS,0,3,AW,H,195.0,-261.0,-0.67,24.10575189760938,0.0,261.0,456.0,2.349,17.045340632400077,15.312102329236335,-389.55223880597015,-3.5059701492537307,-389.5522388641122,697.3992573869206,-7889.198292397935,-26.97385802588591,-114.47514863890643,-17.13116345869665
WBS,0,3,AW,H,271.0,-273.0,0.502,28.334708528849024,0.0,273.0,544.0,2.457,20.035664543693446,13.625702277288887,543.8247011952192,4.894422310756972,543.8247010868874,2018.3814450766654,-7799.0611544044405,18.95048149925432,-147.059346433067,-18.34797167539793
WBS,0,3,AW,H,207.0,-46.0,0.704,15.863280598371997,1.0,207.0,253.0,1.863,11.217033282973832,18.4540773641282,294.03409090909093,2.646306818181818,294.0340908673247,1661.8776227029537,-8146.035462912564,129.59803495912604,-47.29411101781101,-15.082771524728628
WBS,0,3,AW,H,374.0,-317.0,0.518,31.326032570902857,0.0,374.0,691.0,3.3659999999999997,22.150850058556063,16.884227874385232,722.007722007722,6.498069498069497,722.0077218683382,2272.367735495809,-7595.468615586605,58.989048800817315,-130.25810875932976,-23.50765981605535
WBS,0,3,AW,H,219.0,-262.0,0.096,26.801706044462684,1.0,262.0,481.0,2.3579999999999997,18.95166809140804,13.82464059291861,2729.1666666666665,24.562499999999996,2729.166663823785,5108.1041269200705,-7903.110356878422,-13.7782030262494,-125.81370610626342,-15.280316412684503
WBS,0,3,AW,H,195.0,-259.0,-0.148,23.124956718802583,1.0,259.0,454.0,2.331,16.351813710510722,15.839221543572156,-1750.0,-15.75,-1750.0000011824327,-1226.543221621421,-7873.923255701141,-23.896915353836675,-115.08245468272763,-18.466041819451803
WBS,0,3,AW,H,191.0,-203.0,0.242,21.841555418197036,0.0,203.0,394.0,1.827,15.444311947868902,13.143997653324474,838.8429752066116,7.549586776859504,838.8429748599823,2433.7079866729987,-7999.204673801448,11.09336090913273,-132.0702499489858,-16.832429232501532
WBS,0,3,AW,H,78.0,-166.0,-0.276,17.50487547315494,1.0,166.0,244.0,1.494,12.377816150893931,13.411089482696138,-601.4492753623188,-5.413043478260869,-601.4492755802352,395.0922038927439,-8161.756863852395,-43.05641632000205,-90.21476708490366,-11.789740399464904
WBS,0,3,AW,H,82.0,-79.0,0.33,11.751992113564176,0.0,82.0,161.0,0.738,8.309913315952054,9.86773229542472,248.48484848484847,2.2363636363636363,248.48484840955004,1595.8834355243919,-8301.118375939446,22.36637218517434,-118.55214608895363,-15.092350504863235
